SEXO;IDADE;DIA_MES;DIA_SEMANA;HORA_RETIRADA;TEMPO_TOTAL;ENDERECO_RETIRADA;LATITUDE;LONGITUDE
1;53;24;1;18;15;CLN 204;-15.7766872;-47.8793288
1;32;24;1;18;15;EMI BL G;-15.7629208;-47.8876142
1;39;24;1;19;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;24;1;22;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;33;25;2;6;15;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;33;25;2;8;15;EQN 104/105;-15.7741697;-47.8838873
0;28;25;2;9;15;SQS 305;-15.8085221;-47.899365
1;29;25;2;10;15;EQS 104/304;-15.8071039;-47.8971485
1;23;25;2;11;15;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;42;25;2;13;15;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;41;25;2;13;15;CLN 403;-15.7797898;-47.8782012
0;28;25;2;15;15;SCS - QD 01;-15.7993464;-47.8866213
1;23;25;2;15;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;29;25;2;17;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;28;25;2;19;15;CLN 403;-15.7797898;-47.8782012
1;24;25;2;19;15;SHS, QD. 06;-15.7926277;-47.8957922
1;27;25;2;19;15;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;28;25;2;19;15;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
0;28;25;2;19;15;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;33;25;2;19;15;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
0;34;25;2;20;15;EMI BL K;-15.7968694;-47.8754027
0;28;25;2;21;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;25;2;23;15;SBS, QD. 3/4;-15.8026711;-47.8838398
1;44;26;3;6;15;EQS 102 / 103;-15.8046388;-47.8929846
1;28;26;3;7;15;SCS, QD. 03;-15.7972752;-47.892144
1;34;26;3;7;15;EQS 102 / 103;-15.8046388;-47.8929846
1;53;26;3;7;15;CLN 204;-15.7766872;-47.8793288
1;33;26;3;8;15;EQN 104/105;-15.7741697;-47.8838873
1;27;26;3;8;15;CLN 403;-15.7797898;-47.8782012
1;22;26;3;9;15;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;29;26;3;13;15;SQS 305;-15.8085221;-47.899365
1;21;26;3;15;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;26;3;15;15;CLN 406;-15.766622;-47.8801483
0;25;26;3;15;15;EQN 104/105;-15.7741697;-47.8838873
1;20;26;3;16;15;SQS 305;-15.8085221;-47.899365
1;22;26;3;16;15;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;22;26;3;17;15;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
0;45;26;3;17;15;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;4;26;3;18;15;CLN 406;-15.766622;-47.8801483
1;49;26;3;18;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;25;26;3;18;15;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;42;26;3;18;15;CLN 204;-15.7766872;-47.8793288
1;23;26;3;18;15;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;26;26;3;19;15;SS, EQ 2/3;-15.8105561;-47.9909422
1;44;26;3;19;15;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;23;26;3;19;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;31;26;3;20;15;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;23;26;3;23;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;48;27;4;7;15;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;38;27;4;7;15;EQN 104/105;-15.7741697;-47.8838873
0;20;27;4;7;15;EQN 104/105;-15.7741697;-47.8838873
0;26;27;4;7;15;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;25;27;4;7;15;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;44;27;4;8;15;CLN 403;-15.7797898;-47.8782012
1;71;27;4;8;15;CLN 403;-15.7797898;-47.8782012
1;52;27;4;10;15;EMI BL K;-15.7968694;-47.8754027
1;25;27;4;12;15;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;22;27;4;12;15;SBS, QD. 3/4;-15.8026711;-47.8838398
1;39;27;4;13;15;EQN 104/105;-15.7741697;-47.8838873
1;22;27;4;13;15;SHS, QD. 06;-15.7926277;-47.8957922
1;28;27;4;13;15;SS, EQ 2/3;-15.8105561;-47.9909422
1;28;27;4;13;15;EQN 104/105;-15.7741697;-47.8838873
1;24;27;4;13;15;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
0;49;27;4;15;15;EMI BL K;-15.7968694;-47.8754027
1;23;27;4;16;15;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;33;27;4;16;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;20;27;4;16;15;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;26;27;4;16;15;CLN 403;-15.7797898;-47.8782012
0;23;27;4;17;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;32;27;4;18;15;SQN 205;-15.7722474;-47.8804341
1;36;27;4;18;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;4;27;4;18;15;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;31;27;4;19;15;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;24;27;4;19;15;EQS 104/304;-15.8071039;-47.8971485
0;21;27;4;19;15;EQN 104/105;-15.7741697;-47.8838873
1;39;27;4;20;15;EQN 104/105;-15.7741697;-47.8838873
1;22;27;4;20;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;26;27;4;21;15;SRTVS;-15.7974902;-47.8963643
1;24;27;4;22;15;SCS - QD 01;-15.7993464;-47.8866213
1;44;28;5;6;15;EQS 102 / 103;-15.8046388;-47.8929846
1;24;28;5;8;15;SRTVS;-15.7974902;-47.8963643
1;30;28;5;9;15;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;32;28;5;9;15;SCS, QD. 03;-15.7972752;-47.892144
1;22;28;5;10;15;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;20;28;5;11;15;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;25;28;5;13;15;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;27;28;5;14;15;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;20;28;5;14;15;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;23;28;5;14;15;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;26;28;5;19;15;SS, EQ 2/3;-15.8105561;-47.9909422
1;31;1;6;6;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;21;1;6;6;14;CLN 403;-15.7797898;-47.8782012
1;29;1;6;7;14;EQN 104/105;-15.7741697;-47.8838873
0;36;1;6;9;14;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;19;1;6;9;14;SQS 305;-15.8085221;-47.899365
1;39;1;6;10;14;SCS, QD. 03;-15.7972752;-47.892144
1;29;1;6;10;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;27;1;6;11;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;39;1;6;14;14;CLN 403;-15.7797898;-47.8782012
1;55;1;6;14;14;SCN, QD. 02;-15.7972492;-47.8987101
1;33;1;6;15;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;34;1;6;16;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;25;1;6;17;14;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;27;1;6;18;14;SQS 305;-15.8085221;-47.899365
1;36;1;6;18;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;33;1;6;18;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
0;24;1;6;18;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;28;1;6;18;14;SQN 205;-15.7722474;-47.8804341
1;22;1;6;18;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;29;1;6;19;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;30;1;6;21;14;CLN 406;-15.766622;-47.8801483
1;23;1;6;21;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;24;1;6;21;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;26;2;7;7;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;22;2;7;8;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;21;2;7;8;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;28;2;7;9;14;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;28;2;7;11;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;20;2;7;12;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;26;2;7;14;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;32;2;7;15;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;2;7;15;14;SCS - QD 01;-15.7993464;-47.8866213
1;24;2;7;16;14;EQS 102 / 103;-15.8046388;-47.8929846
1;39;2;7;17;14;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;22;2;7;18;14;EMI BL G;-15.7629208;-47.8876142
0;27;2;7;19;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;27;2;7;19;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;2;7;19;14;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;24;2;7;20;14;SHS, QD. 06;-15.7926277;-47.8957922
1;24;2;7;20;14;SHS, QD. 06;-15.7926277;-47.8957922
1;37;2;7;20;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;26;2;7;21;14;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;28;3;1;9;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;44;3;1;11;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;3;1;13;14;SHS, QD. 06;-15.7926277;-47.8957922
1;35;3;1;14;14;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
0;26;3;1;14;14;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;33;3;1;15;14;CLN 403;-15.7797898;-47.8782012
1;25;3;1;16;14;EQS 102 / 103;-15.8046388;-47.8929846
0;29;3;1;16;14;SCN, QD. 02;-15.7972492;-47.8987101
1;26;3;1;17;14;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;23;3;1;19;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;23;3;1;20;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;37;3;1;21;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;23;4;2;9;14;EQS 104/304;-15.8071039;-47.8971485
1;25;4;2;12;14;SHS, QD. 06;-15.7926277;-47.8957922
1;49;4;2;12;14;SS, EQ 2/3;-15.8105561;-47.9909422
0;20;4;2;12;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;4;2;12;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;20;4;2;13;14;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;22;4;2;15;14;SRTVS;-15.7974902;-47.8963643
1;25;4;2;15;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;39;4;2;15;14;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;44;4;2;16;14;SCS, QD. 03;-15.7972752;-47.892144
1;4;4;2;16;14;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
0;23;4;2;16;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;18;4;2;16;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;27;4;2;16;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;24;4;2;16;14;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;36;4;2;17;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;20;4;2;17;14;SS, EQ 2/3;-15.8105561;-47.9909422
0;25;4;2;17;14;EQS 104/304;-15.8071039;-47.8971485
1;31;4;2;22;14;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;31;5;3;6;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;28;5;3;6;14;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;38;5;3;6;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;31;5;3;7;14;SCS - QD 01;-15.7993464;-47.8866213
1;25;5;3;7;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;34;5;3;8;14;SCS - QD 01;-15.7993464;-47.8866213
0;35;5;3;9;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;28;5;3;9;14;SS, EQ 2/3;-15.8105561;-47.9909422
0;28;5;3;10;14;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;38;5;3;11;14;SCN, QD. 02;-15.7972492;-47.8987101
1;19;5;3;11;14;SQS 305;-15.8085221;-47.899365
1;37;5;3;12;14;SCN, QD. 02;-15.7972492;-47.8987101
0;20;5;3;12;14;EMI BL K;-15.7968694;-47.8754027
1;42;5;3;13;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;22;5;3;13;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;25;5;3;14;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;21;5;3;14;14;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
0;21;5;3;15;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;33;5;3;16;14;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;53;5;3;17;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;28;5;3;18;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;45;5;3;18;14;CLN 403;-15.7797898;-47.8782012
1;38;5;3;18;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
0;43;5;3;19;14;EMI BL G;-15.7629208;-47.8876142
1;44;5;3;20;14;SHS, QD. 06;-15.7926277;-47.8957922
1;28;5;3;21;14;EQS 102 / 103;-15.8046388;-47.8929846
1;29;5;3;22;14;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;34;5;3;23;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;50;6;4;5;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;6;4;6;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;36;6;4;8;14;CLN 403;-15.7797898;-47.8782012
1;21;6;4;8;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;26;6;4;8;14;CLN 403;-15.7797898;-47.8782012
1;18;6;4;8;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;41;6;4;9;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;31;6;4;9;14;CLN 403;-15.7797898;-47.8782012
0;50;6;4;11;14;CLS 302;-15.800788;-47.8936363
0;19;6;4;11;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;18;6;4;11;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;6;6;4;14;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;41;6;4;17;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;42;6;4;17;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;6;4;17;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;18;6;4;18;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;19;6;4;18;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;33;6;4;18;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;28;6;4;19;14;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;29;6;4;19;14;CLN 204;-15.7766872;-47.8793288
1;29;6;4;20;14;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;26;6;4;21;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;6;4;21;14;CLN 406;-15.766622;-47.8801483
0;24;7;5;6;14;CLN 403;-15.7797898;-47.8782012
1;36;7;5;6;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;39;7;5;8;14;CLN 204;-15.7766872;-47.8793288
0;28;7;5;8;14;CLN 204;-15.7766872;-47.8793288
0;28;7;5;8;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;25;7;5;10;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;46;7;5;10;14;SRTVS;-15.7974902;-47.8963643
0;25;7;5;11;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;23;7;5;12;14;EQN 104/105;-15.7741697;-47.8838873
0;26;7;5;13;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;20;7;5;14;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;7;5;15;14;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;44;7;5;17;14;SCS, QD. 03;-15.7972752;-47.892144
0;23;7;5;17;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;41;7;5;18;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;51;7;5;19;14;EMI BL G;-15.7629208;-47.8876142
1;22;7;5;21;14;SS, EQ 2/3;-15.8105561;-47.9909422
1;23;7;5;21;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;29;7;5;21;14;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;43;8;6;7;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
0;24;8;6;7;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;41;8;6;7;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;50;8;6;7;14;SQS 305;-15.8085221;-47.899365
0;32;8;6;8;14;CLN 403;-15.7797898;-47.8782012
1;35;8;6;8;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;24;8;6;10;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;36;8;6;10;14;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;25;8;6;12;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;22;8;6;13;14;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;29;8;6;13;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;22;8;6;14;14;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
0;25;8;6;17;14;SBS, QD. 3/4;-15.8026711;-47.8838398
1;27;8;6;17;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;33;8;6;18;14;SCS - QD 01;-15.7993464;-47.8866213
1;25;8;6;18;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;23;8;6;18;14;SCS, QD. 03;-15.7972752;-47.892144
1;27;8;6;18;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;41;8;6;19;14;CLN 403;-15.7797898;-47.8782012
1;31;8;6;20;14;CLN 403;-15.7797898;-47.8782012
1;24;8;6;20;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;27;8;6;21;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;26;8;6;22;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;27;8;6;23;14;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;39;9;7;7;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;57;9;7;8;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;46;9;7;10;14;CLN 403;-15.7797898;-47.8782012
0;39;9;7;12;14;CLN 406;-15.766622;-47.8801483
1;31;9;7;13;14;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;27;9;7;13;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;20;9;7;15;14;SCS - QD 01;-15.7993464;-47.8866213
1;26;9;7;17;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;21;9;7;19;14;SHS, QD. 06;-15.7926277;-47.8957922
1;23;9;7;22;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;20;9;7;23;14;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;33;10;1;9;14;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;25;10;1;10;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;28;10;1;11;14;CLN 403;-15.7797898;-47.8782012
0;28;10;1;11;14;CLN 406;-15.766622;-47.8801483
0;33;10;1;14;14;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;28;10;1;14;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;21;10;1;14;14;EMI BL G;-15.7629208;-47.8876142
1;39;10;1;16;14;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;25;10;1;17;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;33;10;1;17;14;CLN 403;-15.7797898;-47.8782012
1;22;10;1;17;14;SHS, QD. 06;-15.7926277;-47.8957922
1;22;10;1;18;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;43;10;1;18;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;42;10;1;18;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;25;10;1;20;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;32;11;2;8;14;CLN 403;-15.7797898;-47.8782012
0;7;11;2;8;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;39;11;2;8;14;CLN 204;-15.7766872;-47.8793288
1;33;11;2;8;14;EQN 104/105;-15.7741697;-47.8838873
0;23;11;2;12;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;11;2;12;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;11;2;13;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;27;11;2;13;14;SCN, QD. 02;-15.7972492;-47.8987101
1;37;11;2;14;14;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;45;11;2;15;14;SBS, QD. 3/4;-15.8026711;-47.8838398
1;28;11;2;15;14;SBS, QD. 3/4;-15.8026711;-47.8838398
1;27;11;2;17;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;32;11;2;18;14;CLN 406;-15.766622;-47.8801483
1;45;11;2;18;14;EQN 104/105;-15.7741697;-47.8838873
1;51;11;2;19;14;EMI BL G;-15.7629208;-47.8876142
1;50;11;2;19;14;SCS - QD 01;-15.7993464;-47.8866213
1;23;11;2;19;14;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;11;2;21;14;SHS, QD. 06;-15.7926277;-47.8957922
1;24;11;2;21;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;29;11;2;21;14;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;42;12;3;6;14;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;12;3;7;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;41;12;3;7;14;EQN 104/105;-15.7741697;-47.8838873
1;25;12;3;8;14;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;20;12;3;8;14;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;20;12;3;9;14;CLN 204;-15.7766872;-47.8793288
1;40;12;3;10;14;SBS, QD. 3/4;-15.8026711;-47.8838398
